tipe laka lantas;jumlah korban luka berat;jumlah korban luka ringan;jumlah korban meninggal dunia;latitude;longititude;direction;tipe cahaya;cuaca;fungsi jalan;kelas jalan;geometri jalan;tipe jalan;kecepatan;jenis jalan;lokasi jalan;kecamatan;jenis luka ;age;jenis kelamin;jenis kendaraan;cluster;kategori
tabrakan saat menyalip;1;1;0;-6,913342434;112,4583437;barat (270°);terang / jelas;cerah;arteri;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan nasional;jalan raya desa prupuh kecamatan panceng kabupaten gresik;panceng;kecelakaan fatal;46-65;laki-laki;r2 (sepeda motor);2;rendah
tabrakan saat menyalip;0;1;0;-7,235864921;112,564456;utara (0°);terang / jelas;cerah;kolektor;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan propinsi;jalan raya ds. cerme kidul kec. cerme kab. gresik;cerme;kecelakaan ringan;26-45;laki-laki;r2 (sepeda motor);0;tinggi
tabrakan saat menyalip;1;1;0;-6,936429019;112,478007;barat (270°);terang / jelas;cerah;arteri;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan nasional;jalan raya ds. surowiti kec. panceng kab. gresik;panceng;kecelakaan ringan;26-45;laki-laki;r2 (sepeda motor);2;rendah
tabrakan saat menyalip;0;2;0;-7,288454951;112,5856574;selatan (180°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan kota / kabupaten;jalan raya ds. sidojangkung kec. menganti kab. gresik;menganti;kecelakaan ringan;46-65;laki-laki;r2 (sepeda motor);0;tinggi
tabrakan saat menyalip;0;1;0;-7,288187117;112,585601;utara (0°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya desa hulaan kecamatan menganti kabupaten gresik;menganti;kecelakaan ringan;26-45;laki-laki;r2 (sepeda motor);0;tinggi
tabrakan saat menyalip;0;1;0;-7,218295515;112,5703619;barat (270°);terang / jelas;cerah;kolektor;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan propinsi;jalan raya ds. cerme lor kec. cerme kab. gresik;cerme;kecelakaan ringan;46-65;laki-laki;r2 (sepeda motor);0;tinggi
tabrakan saat menyalip;0;2;0;-7,142985856;112,6019692;selatan (180°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan kota / kabupaten;jalan raya desa suci kecamatan manyar kabupaten gresik;manyar;kecelakaan ringan;26-45;laki-laki;r2 (sepeda motor);0;tinggi
tabrakan saat menyalip;0;1;0;-7,257321609;112,5677075;utara (0°);terang / jelas;cerah;kolektor;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan propinsi;jalan raya ds. boboh kec. menganti kab. gresik;menganti;kecelakaan ringan;nan;laki-laki;r2 (sepeda motor);0;tinggi
tabrakan saat menyalip;0;2;0;-7,402379816;112,4979424;barat (270°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya desa kedunganyar kecamatan wringinanom kabupaten gresik;wringinanom;kecelakaan ringan;46-65;perempuan;r2 (sepeda motor);1;sedang
tabrakan saat menyalip;0;2;0;-7,190383173;112,6569903;barat (270°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya kapten darmo sugondo desa karangkiring kecamatan kebomas kabupaten gresik;kebomas;kecelakaan ringan;26-45;laki-laki;r2 (sepeda motor);0;tinggi
tabrakan saat menyalip;0;1;0;-7,089899453;112,581488;selatan (180°);terang / jelas;cerah;arteri;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan nasional;jalan raya ds. banyuwangi kec. manyar kab. gresik;manyar;kecelakaan ringan;46-65;laki-laki;r2 (sepeda motor);0;tinggi
tabrakan saat menyalip;0;3;0;-7,033211289;112,5699797;selatan (180°);terang / jelas;cerah;arteri;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan nasional;jalan raya desa abar-abir kecamatan bungah kabupaten gresik;bungah;kecelakaan ringan;<17;perempuan;r2 (sepeda motor);0;tinggi
tabrakan saat menyalip;0;1;0;-7,257009338;112,5172846;barat (270°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya ds. dadapkuning kec. cerme kab. gresik;cerme;kecelakaan ringan;nan;laki-laki;r2 (sepeda motor);1;sedang
tabrakan saat menyalip;0;2;0;-7,133220936;112,6138633;barat (270°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan kota / kabupaten;jalan raya desa sukomulyo kecamatan manyar kabupaten gresik;manyar;kecelakaan ringan;17-25;laki-laki;mini bus;0;tinggi
tabrakan saat menyalip;0;1;0;-7,226585244;112,5605889;barat (270°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan kota / kabupaten;jalan raya ds. cerme lor kec. cerme kab. gresik;cerme;kecelakaan ringan;nan;laki-laki;r2 (sepeda motor);0;tinggi
tabrakan saat menyalip;0;2;0;-7,23773294;112,6022306;barat (270°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);60;jalan kota / kabupaten;jalan raya ds. kepatihan kec. menganti kab. gresik;menganti;kecelakaan ringan;26-45;laki-laki;r2 (sepeda motor);0;tinggi
tabrakan saat menyalip;0;1;0;-7,161392374;112,649728;timur (90°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan kota / kabupaten;jalan raya usman sadar kel. karang turi kec. gresik;gresik;kecelakaan ringan;<17;laki-laki;r2 (sepeda motor);0;tinggi
tabrakan saat menyalip;0;1;0;-6,905657636;112,4607895;barat (270°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan kota / kabupaten;jalan raya ds. dalegan kec. panceng kab. gresik;panceng;kecelakaan ringan;<17;laki-laki;r2 (sepeda motor);1;sedang
tabrakan saat menyalip;0;1;0;-7,369571206;112,5982671;timur (90°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya desa driyorejo kecamatan driyorejo kabupaten gresik;driyorejo;kecelakaan ringan;<17;laki-laki;r2 (sepeda motor);0;tinggi
tabrakan saat menyalip;0;3;0;-7,254688726;112,5867338;selatan (180°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan kota / kabupaten;jalan raya ds. gempolkurung kec. menganti kab. gresik;menganti;kecelakaan ringan;nan;laki-laki;truck;0;tinggi
tabrakan saat menyalip;0;1;0;-7,106920732;112,5916235;utara (0°);terang / jelas;cerah;arteri;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan nasional;jalan raya desa manyar sidomukti kecamatan manyar kabupaten gresik;manyar;kecelakaan ringan;26-45;laki-laki;mini bus;0;tinggi
tabrakan saat menyalip;0;2;0;-7,379218696;112,575126;utara (0°);terang / jelas;cerah;kolektor;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan propinsi;jalan raya legundi ds. krikilan kec. driyorejo kab. gresik;driyorejo;kecelakaan ringan;17-25;laki-laki;r2 (sepeda motor);0;tinggi
tabrakan saat menyalip;0;1;0;-7,05257149;112,5737398;utara (0°);terang / jelas;cerah;kolektor;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan propinsi;jalan raya desa bungah kecamatan bungah kabupaten gresik;bungah;kecelakaan ringan;26-45;laki-laki;truk berat / tronton;0;tinggi
tabrakan saat menyalip;0;2;0;-7,194799348;112,5091773;selatan (180°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan kota / kabupaten;jalan raya ds. jatirembe kec. benjeng kab. gresik;benjeng;kecelakaan ringan;<17;laki-laki;r2 (sepeda motor);1;sedang
tabrakan saat menyalip;0;1;0;-7,336003768;112,567128;selatan (180°);terang / jelas;cerah;kolektor;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan propinsi;jalan raya ds. kedamean kec. kedamean kab. gresik;kedamean;kecelakaan ringan;46-65;laki-laki;truk berat / tronton;0;tinggi
tabrakan saat menyalip;0;2;0;-7,10749597;112,5918217;selatan (180°);terang / jelas;cerah;arteri;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan nasional;jalan raya ds. manyar sidomukti kec. manyar kab. gresik;manyar;kecelakaan ringan;17-25;laki-laki;pick up;0;tinggi
tabrakan saat menyalip;1;0;0;-6,929889018;112,4701968;timur (90°);terang / jelas;cerah;arteri;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan nasional;jalan raya ds. surowiti kec. panceng kab. gresik;panceng;kecelakaan fatal;46-65;laki-laki;r2 (sepeda motor);2;rendah
tabrakan saat menyalip;0;1;0;-7,226643295;112,5567538;timur (90°);gelap / sulit terlihat;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya ds. cerme lor kec. cerme kab. gresik;cerme;kecelakaan ringan;17-25;laki-laki;r2 (sepeda motor);0;tinggi
tabrakan saat menyalip;1;0;0;-7,16851637;112,5664451;barat (270°);terang / jelas;cerah;arteri;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan nasional;jalan raya desa ambeng-ambeng watangrejo kecamatan duduksampeyan kabupaten gresik;duduk sampeyan;kecelakaan berat;26-45;laki-laki;medium bus;2;rendah
tabrakan saat menyalip;0;1;0;-7,076967685;112,5730441;timur (90°);gelap / sulit terlihat;cerah;arteri;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan nasional;jalan raya ds. sembayat kec. manyar kab. gresik;manyar;kecelakaan ringan;17-25;laki-laki;r2 (sepeda motor);0;tinggi
tabrakan saat menyalip;0;1;0;-7,283558191;112,5842854;timur (90°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya desa hulaan kecamatan menganti kabupaten gresik;menganti;kecelakaan ringan;46-65;laki-laki;mini bus;0;tinggi
tabrakan saat menyalip;1;0;0;-7,242535418;112,5625769;selatan (180°);terang / jelas;cerah;kolektor;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan propinsi;jalan raya ds. iker-iker geger kec. cerme kab. gresik;cerme;kecelakaan berat;17-25;laki-laki;r2 (sepeda motor);2;rendah
tabrakan saat menyalip;0;3;0;-7,250678934;112,5673385;barat (270°);terang / jelas;cerah;kolektor;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan propinsi;jalan raya ds. boboh kec. menganti kab. gresik;menganti;kecelakaan ringan;nan;laki-laki;r2 (sepeda motor);0;tinggi
tabrakan saat menyalip;0;1;0;-7,186015326;112,6108829;barat (270°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya desa kedanyang kecamatan kebomas kabupaten gresik;kebomas;kecelakaan ringan;17-25;laki-laki;r2 (sepeda motor);0;tinggi
tabrakan saat menyalip;0;2;0;-7,184595605;112,6131212;timur (90°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya ds. kedanyang kec. kebomas kab. gresik;kebomas;kecelakaan ringan;26-45;laki-laki;r2 (sepeda motor);0;tinggi
tabrakan saat menyalip;0;2;0;-7,238292582;112,6007876;timur (90°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan kota / kabupaten;jalan raya ds. kepatihan kec. menganti kab. gresik;menganti;kecelakaan ringan;nan;laki-laki;r2 (sepeda motor);0;tinggi
tabrakan saat menyalip;0;1;0;-6,967960108;112,5176575;barat (270°);terang / jelas;cerah;arteri;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan nasional;jalan raya ds. wadeng kec. sidayu kab. gresik;sidayu;kecelakaan ringan;26-45;laki-laki;r2 (sepeda motor);1;sedang
tabrakan saat menyalip;0;1;0;-7,086632896;112,5720726;utara (0°);terang / jelas;cerah;arteri;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan nasional;jalan raya ds. betoyokauman kec. manyar kab. gresik;manyar;kecelakaan ringan;26-45;laki-laki;r2 (sepeda motor);0;tinggi
tabrakan saat menyalip;0;1;0;-6,995485246;112,5104124;utara (0°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan kota / kabupaten;jalan raya ds sembungananyar kec dukun kab. gresik;dukun;kecelakaan ringan;<17;laki-laki;r3 (bentor / bajaj / bemo);1;sedang
tabrakan saat menyalip;0;1;0;-6,979832242;112,5430512;barat (270°);terang / jelas;cerah;arteri;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan nasional;jalan raya ds. golokan kec. sidayu kab. gresik;sidayu;kecelakaan ringan;nan;laki-laki;r2 (sepeda motor);1;sedang
tabrakan saat menyalip;1;1;0;-7,238197058;112,5637789;utara (0°);terang / jelas;cerah;kolektor;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);40;jalan propinsi;jalan raya ds. cerme kidul kec. cerme kab. gresik;cerme;kecelakaan ringan;17-25;laki-laki;r2 (sepeda motor);2;rendah
tabrakan saat menyalip;0;2;0;-7,149808588;112,512049;barat (270°);terang / jelas;cerah;arteri;i (jalan besar utk beban 10 ton & max 18 m panjang ran);lurus;4/2 b (4 lajur/2 arah dengan batas median);40;jalan nasional;jalan raya ds. setrohadi kec. duduksampeyan kab. gresik;duduk sampeyan;kecelakaan ringan;nan;laki-laki;truck;1;sedang
tabrakan saat menyalip;0;3;0;-7,356811629;112,6281681;utara (0°);terang / jelas;cerah;lokal / lingkungan;ii (jalan sedang utk beban s/d 10 ton & 12m  panjang ran);lurus;2/2 tb (2 lajur/2 arah tanpa batas median);50;jalan kota / kabupaten;jalan raya ds tenaru kec driyorejo kab. gresik;driyorejo;kecelakaan ringan;17-25;laki-laki;r2 (sepeda motor);0;tinggi
