Tipe Laka Lantas;Jumlah Korban Luka Berat;Jumlah Korban Luka Ringan;Jumlah Korban Meninggal Dunia;latitude;longititude;Direction;Tipe Cahaya;Cuaca;Fungsi Jalan;Kelas Jalan;Geometri Jalan;Tipe Jalan;Kecepatan;Jenis Jalan;Lokasi Jalan;Kecamatan;Jenis Luka ;Age;jenis kelamin;jenis kendaraan
Tabrakan depan - belakang;0;2;0;-7,162919961;112,6272015;Barat (270°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Kota / Kabupaten;Jalan Raya Dr. Wahidin Sudirohusodo  Kec. Kebomas Kab. Gresik;Kebomas;Kecelakaan Ringan ;17-25;Laki-laki;R2 (Sepeda Motor)
Tabrakan depan - belakang;0;1;0;-7,144356007;112,6298619;Timur (90°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Kota / Kabupaten;Jalan Raya Ds. Roomo Kec. Manyar Kab. Gresik;Manyar;Kecelakaan Ringan;;Laki-laki;R2 (Sepeda Motor)
Tabrakan depan - belakang;0;1;0;-7,357057229;112,5581209;Barat (270°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Ds. Miru  Kec. Kedamean Kab. Gresik;Kedamean;Kecelakaan Ringan ;<17;Laki-laki;R2 (Sepeda Motor)
Tabrakan depan - belakang;0;1;0;-7,160670635;112,6218454;Timur (90°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;4/2 B (4 Lajur/2 Arah dengan Batas Median);50;Jalan Kota / Kabupaten;Jalan Raya Dr. Wahidin Sudirohusodo  Kel. Randuagung Kec. Kebomas Kab. Gresik;Kebomas;Kecelakaan Ringan ;<17;Laki-laki;R2 (Sepeda Motor)
Tabrakan depan - belakang;0;1;0;-7,261163592;112,5040055;Barat (270°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Kota / Kabupaten;Jalan Raya Ds. Dermo Kec. Benjeng Kab. Gresik;Benjeng;Kecelakaan Ringan ;<17;Laki-laki;R2 (Sepeda Motor)
Tabrakan depan - belakang;0;1;0;-7,372879322;112,5564364;Barat (270°);Terang / Jelas;Cerah;Tol;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;4/2 B (4 Lajur/2 Arah dengan Batas Median);60;Jalan Nasional;Jalan Toll Sumo KM. 727 Ds. Pasinan Lemahputih Kec. Wringinanom Kab. Gresik;Wringinanom;Kecelakaan Ringan ;46-65;Laki-laki;Standar Bus
Tabrakan depan - belakang;0;1;0;-7,31104271;112,5424294;Selatan (180°);Terang / Jelas;Cerah;Tol;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/1 (2 Lajur/1 Arah);50;Jalan Nasional;Jalan Tol KLBM KM 11.600 Jalur A Desa Belahanrejo Kecamatan Kedamean Kabupaten Gresik;Kedamean;Kecelakaan Ringan ;46-65;Laki-laki;Truk Berat / Tronton
Tabrakan depan - belakang;0;1;0;-7,360987134;112,640926;Timur (90°);Terang / Jelas;Cerah;Kolektor;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Kota / Kabupaten;Jalan Raya Ds. Cangkir Kec. Driyorejo Kab. Gresik;Driyorejo;Kecelakaan Ringan ;26-45;Laki-laki;R2 (Sepeda Motor)
Tabrakan depan - belakang;0;1;0;-7,27131077;112,4428581;Utara (0°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Kota / Kabupaten;Jalan Raya Ds. Wates Kec. Balongpanggang Kab. Gresik;Balongpanggang;Kecelakaan Ringan ;26-45;Perempuan;R2 (Sepeda Motor)
Tabrakan depan - belakang;0;1;0;-7,258830238;112,4473627;Utara (0°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Kota / Kabupaten;Jalan Raya Ds. Pacuh Kec. Balongpanggang Kab. Gresik;Balongpanggang;Kecelakaan Ringan ;<17;Laki-laki;Mini Bus
Tabrakan depan - belakang;0;4;0;-7,291525472;112,5705293;Timur (90°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Kota / Kabupaten;Jalan Raya Ds. Bringkang Kec. Menganti Kab. Gresik;Menganti;Kecelakaan Ringan ;17-25;Laki-laki;R2 (Sepeda Motor)
Tabrakan depan - belakang;0;1;0;-7,298606461;112,5441545;Utara (0°);Terang / Jelas;Cerah;Tol;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/1 (2 Lajur/1 Arah);80;Jalan Nasional;Jalan Tol KLBM Km 14.400 Ds. Turirejo Kec. Kedamean Kab. Gresik;Kedamean;Kecelakaan Ringan ;<17;Laki-laki;Mini Truk
Tabrakan depan - belakang;0;1;0;-7,166214119;112,5589067;Timur (90°);Terang / Jelas;Cerah;Arteri;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Nasional;Jalan Raya Ds. Ambeng-ambeng Kec. Duduksampeyan Kab. Gresik;Duduk Sampeyan;Kecelakaan Ringan ;17-25;Laki-laki;R2 (Sepeda Motor)
Tabrakan depan - belakang;0;3;0;-7,364365347;112,5863592;Selatan (180°);Gelap / Sulit Terlihat;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Desa Banjaran Kecamatan Driyorejo Kabupaten Gresik;Driyorejo;Kecelakaan Ringan ;46-65;Laki-laki;R2 (Sepeda Motor)
Tabrakan depan - belakang;0;2;0;-6,999306512;112,5640321;Selatan (180°);Terang / Jelas;Cerah;Arteri;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Nasional;Jalan raya Ds. racitengah Kec. Sidayu Kab. Gresik;Sidayu;Kecelakaan Ringan ;46-65;Laki-laki;R2 (Sepeda Motor)
Tabrakan depan - belakang;0;2;0;-7,396593322;112,5246488;Timur (90°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Ds. Sumberame Kec. Wringinanom Kab. Gresik;Wringinanom;Kecelakaan Ringan ;26-45;Laki-laki;R2 (Sepeda Motor)
Tabrakan depan - belakang;0;1;0;-7,161424391;112,6143451;Timur (90°);Terang / Jelas;Cerah;Lokal / Lingkungan;III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Desa;Jalan Umum GKB Ds. Randuagung Kec. Kebomas Kab. Gresik;Kebomas;Kecelakaan Ringan ;46-65;Laki-laki;Jeep ( SUV )
Tabrakan depan - belakang;0;2;0;-7,160267372;112,5312466;Timur (90°);Terang / Jelas;Cerah;Arteri;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;4/2 B (4 Lajur/2 Arah dengan Batas Median);40;Jalan Nasional;Jalan Raya Ds. Samirplapan Kec. Duduksampeyan Kab. Gresik;Duduk Sampeyan;Kecelakaan Ringan ;17-25;Laki-laki;R2 (Sepeda Motor)
Tabrakan depan - belakang;0;2;0;-7,14461297;112,5028689;Timur (90°);Terang / Jelas;Cerah;Arteri;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;4/2 B (4 Lajur/2 Arah dengan Batas Median);40;Jalan Nasional;Jalan Raya Ds. Tambakrejo Kec. Duduksampeyan Kab. Gresik;Duduk Sampeyan;Kecelakaan Ringan ;<17;Perempuan;Pick up
Tabrakan depan - belakang;0;1;0;-7,355565121;112,5486393;Timur (90°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Ds. Banyuurip Kec. Kedamean Kab. Gresik;Kedamean;Kecelakaan Ringan ;17-25;Laki-laki;R2 (Sepeda Motor)
Tabrakan depan - belakang;0;2;0;-7,290924396;112,5636706;Selatan (180°);Terang / Jelas;Cerah;Kolektor;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Propinsi;Jalan Raya Ds. Bringkang Kec. Menganti Kab. Gresik;Menganti;Kecelakaan Ringan;;Laki-laki;Mobil
Tabrakan depan - belakang;0;1;0;-7,267323629;112,4524808;Barat (270°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Ds. Balongpanggang Kec. Balongpanggang Kab. Gresik;Balongpanggang;Kecelakaan Ringan ;26-45;Laki-laki;Jeep ( SUV )
Tabrakan depan - belakang;0;1;0;-6,990670806;112,5099318;Barat (270°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Kota / Kabupaten;Jalan Raya Ds. lasem Kec. Sidayu Kab. Gresik;Sidayu;Kecelakaan Ringan ;26-45;Laki-laki;R2 (Sepeda Motor)
Tabrakan depan - belakang;0;2;0;-6,978053127;112,5399588;Barat (270°);Terang / Jelas;Cerah;Arteri;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Nasional;Jalan Raya Ds. Golokan Kec. Sidayu Kab. Gresik;Sidayu;Kecelakaan Ringan ;26-45;Laki-laki;R2 (Sepeda Motor)
Tabrakan depan - belakang;0;2;0;-7,388785075;112,5639692;Timur (90°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Ds. Wringinanom Kec. Wringinanom Kab. Gresik;Wringinanom;Kecelakaan Ringan ;46-65;Perempuan;R2 (Sepeda Motor)
Tabrakan depan - belakang;0;1;0;-7,09451806;112,5896065;Timur (90°);Terang / Jelas;Cerah;Arteri;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Nasional;Jalan Raya Ds. Banyuwangi Kec. Manyar Kab. Gresik;Manyar;Kecelakaan Ringan ;<17;Perempuan;R2 (Sepeda Motor)
Tabrakan depan - belakang;0;1;0;-7,384131385;112,5760228;Utara (0°);Gelap / Sulit Terlihat;Cerah;Kolektor;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Propinsi;Jalan Raya Ds. Krikilan Legundi Kec. Driyorejo Kab. Gresik;Driyorejo;Kecelakaan Ringan ;26-45;Laki-laki;Truk Gandeng
Tabrakan depan - belakang;0;2;0;-7,226523129;112,4576105;Timur (90°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Desa Ngasin Kecamatan Balongpanggang Kabupaten Gresik;Balongpanggang;Kecelakaan Ringan ;26-45;Laki-laki;R2 (Sepeda Motor)
Tabrakan depan - belakang;0;1;0;-7,376274357;112,5510208;Timur (90°);Terang / Jelas;Cerah;Tol;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;4/2 B (4 Lajur/2 Arah dengan Batas Median);40;Jalan Nasional;Jalan Tol Surabaya Mojokerto KM 725 B Ds. Pasinan Lemahputih Kec. Wringinanom Kab. Gresik;Wringinanom;Kecelakaan Ringan ;26-45;Laki-laki;Mini Bus
Tabrakan depan - belakang;0;1;0;-7,346917087;112,56847;Selatan (180°);Terang / Jelas;Cerah;Kolektor;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Propinsi;Jalan Raya Ds. Karangandong Kec. Driyorejo Kab. Gresik;Driyorejo;Kecelakaan Ringan ;26-45;Laki-laki;Mini Bus
Tabrakan depan - belakang;0;2;0;-6,989886183;112,5070525;Timur (90°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Ds. Lasem Kec. Sidayu Kab. Gresik;Sidayu;Kecelakaan Ringan ;17-25;Perempuan;R2 (Sepeda Motor)
Tabrakan depan - belakang;0;1;0;-7,395121874;112,5340165;Barat (270°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Ds. Lebaniwaras Kec. Wringinanom Kab. Gresik;Wringinanom;Kecelakaan Ringan ;26-45;Laki-laki;Mini Truk
Tabrakan depan - belakang;0;1;0;-7,328335619;112,5663678;Selatan (180°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Ds. Kedamean Kec. Kedamean Kab. Gresik;Kedamean;Kecelakaan Ringan ;26-45;Laki-laki;R2 (Sepeda Motor)
Tabrakan depan - belakang;0;1;0;-6,883893641;112,4489833;Selatan (180°);Gelap / Sulit Terlihat;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Ds. Campurejo Kec. Panceng Kab. Gresik;Panceng;Kecelakaan Ringan;;Laki-laki;R2 (Sepeda Motor)
Tabrakan depan - belakang;1;0;0;-7,215470804;112,5710349;Selatan (180°);Terang / Jelas;Cerah;Kolektor;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;4/2 B (4 Lajur/2 Arah dengan Batas Median);50;Jalan Propinsi;Jalan Raya Ds Cerme Lor Kec Cerme Kab. Gresik;Cerme;Kecelakaan Berat ;17-25;Laki-laki;R2 (Sepeda Motor)
Tabrakan depan - belakang;0;3;0;-7,165002821;112,5872818;Utara (0°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Kh. Syafi’i Ds. Dahanrejo Kec. Kebomas Kab. Gresik;Kebomas;Kecelakaan Ringan ;<17;Perempuan;R2 (Sepeda Motor)
Tabrakan depan - belakang;0;2;0;-7,36157427;112,6402164;Timur (90°);Gelap / Sulit Terlihat;Cerah;Kolektor;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Propinsi;Jalan Raya Ds. Cangkir Kec. Driyorejo Kab. Gresik;Driyorejo;Kecelakaan Ringan;;Laki-laki;R2 (Sepeda Motor)
Tabrakan depan - belakang;0;1;0;-7,384411536;112,5762244;Utara (0°);Terang / Jelas;Cerah;Kolektor;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);X atau + (Simpang Empat);2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Propinsi;Jalan Raya Sp4 Legundi Ds. Legundi Kec. Driyorejo Kab. Gresik;Driyorejo;Kecelakaan Ringan ;46-65;Perempuan;R2 (Sepeda Motor)
Tabrakan depan - belakang;0;1;0;-7,366142127;112,6141247;Timur (90°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Ds. Driyorejo Kec. Driyorejo Kab. Gresik;Driyorejo;Kecelakaan Ringan ;46-65;Laki-laki;R2 (Sepeda Motor)
Tabrakan depan - belakang;0;2;0;-7,165993105;112,6144053;Utara (0°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Dr. Wahidin Sudirohusodo d Kel. Kembangan Kec. Kebomas Kab. Gresik;Kebomas;Kecelakaan Ringan;;Perempuan;R2 (Sepeda Motor)
Tabrakan depan - belakang;0;1;0;-7,192106791;112,6192879;Timur (90°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Desa;Jalan umum Ds Kedanyang Kec. Kebomas Kab. Gresik;Kebomas;Kecelakaan Ringan ;<17;Laki-laki;Mini Truk
Tabrakan depan - belakang;0;2;0;-7,38201194;112,5375003;Utara (0°);Gelap / Sulit Terlihat;Cerah;Tol;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;4/2 B (4 Lajur/2 Arah dengan Batas Median);50;Jalan Nasional;Jalan Tol KLBM Km 3,500 Ds. Lebaniwaras Kec. Wringinanom Kab. Gresik;Wringinanom;Kecelakaan Ringan ;46-65;Laki-laki;Truk Berat / Tronton
Tabrakan depan - belakang;0;10;0;-7,389094747;112,5072113;Barat (270°);Terang / Jelas;Cerah;Tol;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Nasional;Jalan Tol Surabaya Mojokerto Km 720+400 Jalur A Ds. Sumberame Kec. Wringinanom Kab. Gresik;Wringinanom;Kecelakaan Ringan ;26-45;Laki-laki;Standar Bus
Tabrakan depan - belakang;1;0;1;-7,173321667;112,6068697;Timur (90°);Terang / Jelas;Cerah;Tol;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;4/2 B (4 Lajur/2 Arah dengan Batas Median);50;Jalan Nasional;Jalan Tol KM 15 (600) B Ds. Kembangan Kec. Kebomas Kab. Gresik;Kebomas;Kecelakaan Berat ;46-65;Laki-laki;Truk Berat / Tronton
Tabrakan depan - belakang;0;1;0;-7,263791997;112,5859846;Utara (0°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Ds. Pelemwatu Kec. Menganti Kab. Gresik;Menganti;Kecelakaan Ringan ;<17;Laki-laki;Pick up
Tabrakan depan - belakang;0;2;0;-7,359747858;112,6488884;Timur (90°);Terang / Jelas;Cerah;Kolektor;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Propinsi;Jalan Raya Desa Bambe Kecamatan Driyorejo  Kabupaten Gresik;Driyorejo;Kecelakaan Ringan ;26-45;Laki-laki;Mini Truk
Tabrakan depan - belakang;0;1;0;-7,406369068;112,5048698;Timur (90°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Desa Kedunganyar Kecamatan Wringinanom Kabupaten Gresik;Wringinanom;Kecelakaan Ringan ;46-65;Laki-laki;R2 (Sepeda Motor)
Tabrakan depan - belakang;0;1;0;-7,175668968;112,6246242;Selatan (180°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Mayjend Sungkono Kel. Sekarkurung Kec. Kebomas Kab. Gresik;Kebomas;Kecelakaan Ringan;;Perempuan;R2 (Sepeda Motor)
Tabrakan depan - belakang;0;1;0;-7,118394577;112,5980957;Selatan (180°);Terang / Jelas;Cerah;Arteri;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Nasional;Jalan Raya Ds. Manyarejo Kec. Manyar Kab. Gresik;Manyar;Kecelakaan Ringan ;26-45;Laki-laki;R2 (Sepeda Motor)
Tabrakan depan - belakang;0;2;0;-7,390716179;112,5556697;Barat (270°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Ds. Sumengko Kec. Wringinanom Kab. Gresik;Wringinanom;Kecelakaan Ringan ;46-65;Perempuan;R2 (Sepeda Motor)
Tabrakan depan - belakang;0;1;0;-7,166569046;112,5616713;Timur (90°);Terang / Jelas;Cerah;Arteri;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Nasional;Jalan Raya Ds. Ambeng-ambeng Watangrejo Kec. Duduksampeyan Kab. Gresik;Duduk Sampeyan;Kecelakaan Ringan ;26-45;Perempuan;R2 (Sepeda Motor)
Tabrakan depan - belakang;0;1;0;-7,265877349;112,4681771;Timur (90°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Ds. Kalipadang Kec. Benjeng Kab. Gresik;Benjeng;Kecelakaan Ringan ;<17;Perempuan;R2 (Sepeda Motor)
Tabrakan depan - belakang;0;1;0;-7,365303346;112,6203714;Timur (90°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Ds. Cangkir Kec. Driyorejo Kab. Gresik;Driyorejo;Kecelakaan Ringan ;<17;Perempuan;Mini Bus
Tabrakan depan - belakang;0;1;0;-7,368869056;112,6021359;Barat (270°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Kota / Kabupaten;Jalan Raya Ds. Semambung Kec. Driyorejo Kab. Gresik;Driyorejo;Kecelakaan Ringan;;Laki-laki;R2 (Sepeda Motor)
Tabrakan depan - belakang;0;1;0;-7,118951033;112,5989858;Timur (90°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Kota / Kabupaten;Jalan Raya Desa Manyarejo Kecamatan Manyar Kabupaten Gresik;Manyar;Kecelakaan Ringan ;46-65;Laki-laki;Truk Berat / Tronton
Tabrakan depan - belakang;0;1;0;-6,987396299;112,5182162;Timur (90°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Kota / Kabupaten;Jalan Raya Ds.Lasem Kec Sidayu Kab. Gresik;Sidayu;Kecelakaan Ringan ;<17;Laki-laki;Pick up
Tabrakan depan - belakang;0;1;0;-7,263807724;112,4921728;Barat (270°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);50;Jalan Kota / Kabupaten;Jalan Raya Ds. Munggugianti Kec. Benjeng Kab. Gresik;Benjeng;Kecelakaan Ringan ;<17;Laki-laki;R2 (Sepeda Motor)
Tabrakan depan - belakang;0;2;0;-7,152765574;112,6150914;Utara (0°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;1/1 (1 Lajur/1 Arah);40;Jalan Kota / Kabupaten;Jalan Jawa GKB Ds. Yosowilangun Kec. Manyar Kab. Gresik;Manyar;Kecelakaan Ringan ;26-45;Perempuan;R2 (Sepeda Motor)
Tabrakan depan - belakang;0;2;0;-7,152765574;112,6150914;Utara (0°);Terang / Jelas;Cerah;Lokal / Lingkungan;II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran);Lurus;1/1 (1 Lajur/1 Arah);40;Jalan Kota / Kabupaten;Jalan Jawa GKB Ds. Yosowilangun Kec. Manyar Kab. Gresik;Manyar;Kecelakaan Ringan ;;Laki-laki;R2 (Sepeda Motor)
Tabrakan depan - belakang;0;1;0;-7,390663978;112,5559322;Selatan (180°);Terang / Jelas;Cerah;Kolektor;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Propinsi;Jalan Raya Ds. Sumengko Kec. Wringinanom Kab. Gresik;Wringinanom;Kecelakaan Ringan ;46-65;Laki-laki;R2 (Sepeda Motor)
Tabrakan depan - belakang;0;2;0;-7,314653071;112,5654526;Selatan (180°);Terang / Jelas;Cerah;Kolektor;I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran);Lurus;2/2 TB (2 Lajur/2 Arah Tanpa Batas Median);40;Jalan Propinsi;Jalan Raya Ds. Katimoho Kec. Kedamean Kab. Gresik;Kedamean;Kecelakaan Ringan ;26-45;Laki-laki;R2 (Sepeda Motor)
